<2016-10-03 15:13:28,989> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:13:57,727> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:13:58,993> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:13:59,729> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:14:01,000> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:14:01,581> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:14:02,674> INFO/dytt_spider/printHomePageUrls, Line:161: Index Lastest movies: Url:/html/gndy/jddy/20160930/52080.html Title:2016年动作《美国迦顿》BD中英双字幕
<2016-10-03 15:14:02,676> INFO/dytt_spider/printHomePageUrls, Line:161: Index Lastest movies: Url:/html/gndy/jddy/20160930/52079.html Title:2016年悬疑恐怖《诡新娘/鬼新娘》HD国语中字
<2016-10-03 15:14:02,677> INFO/dytt_spider/printHomePageUrls, Line:161: Index Lastest movies: Url:/html/gndy/jddy/20160929/52072.html Title:2016年爱情喜剧《我最好朋友的婚礼》HD国语中字
<2016-10-03 15:14:02,677> INFO/dytt_spider/printHomePageUrls, Line:161: Index Lastest movies: Url:/html/gndy/jddy/20160929/52071.html Title:2015年科幻《森林深处/进入森林》BD中英双字幕
<2016-10-03 15:14:02,678> INFO/dytt_spider/printHomePageUrls, Line:161: Index Lastest movies: Url:/html/gndy/jddy/20160928/52065.html Title:2016年悬疑恐怖《安娜华特的离奇命运》BD中英双字幕
<2016-10-03 15:14:02,678> INFO/dytt_spider/printHomePageUrls, Line:161: Index Lastest movies: Url:/html/gndy/jddy/20160927/52059.html Title:2015年奇幻动作《麦斯卡：黑暗孢子》BD中英双字幕
<2016-10-03 15:14:02,680> INFO/dytt_spider/printHomePageUrls, Line:161: Index Lastest movies: Url:/html/gndy/jddy/20160927/52058.html Title:2016年悬疑惊悚《张震讲故事之合租屋》HD国语中字
<2016-10-03 15:14:02,680> INFO/dytt_spider/printHomePageUrls, Line:161: Index Lastest movies: Url:/html/gndy/jddy/20160926/52052.html Title:2016年伍迪·艾伦执导喜剧《咖啡公社》BD中英双字幕
<2016-10-03 15:14:02,681> INFO/dytt_spider/printHomePageUrls, Line:161: Index Lastest movies: Url:/html/gndy/jddy/20160926/52051.html Title:2016年恐怖《黑暗/米兰达街6号》BD中英双字幕
<2016-10-03 15:14:02,683> INFO/dytt_spider/printHomePageUrls, Line:161: Index Lastest movies: Url:/html/gndy/jddy/20160926/52050.html Title:2016年爱情《爱情与友谊/情人与知己》BD中英双字幕
<2016-10-03 15:14:02,683> INFO/dytt_spider/printHomePageUrls, Line:161: Index Lastest movies: Url:/html/gndy/jddy/20160925/52042.html Title:2016年科幻动作《独立日：卷土重来》HD中英双字幕
<2016-10-03 15:14:02,684> INFO/dytt_spider/printHomePageUrls, Line:161: Index Lastest movies: Url:/html/gndy/jddy/20160923/52023.html Title:2016年冒险动作《终极硬汉》HD国语中字
<2016-10-03 15:14:02,684> INFO/dytt_spider/printHomePageUrls, Line:161: Index Lastest movies: Url:/html/gndy/jddy/20160922/52017.html Title:2016年惠英红《幸运是我》HD国粤双语中字
<2016-10-03 15:14:02,684> INFO/dytt_spider/printHomePageUrls, Line:161: Index Lastest movies: Url:/html/gndy/jddy/20160921/52010.html Title:2016年动作《泰山归来：险战丛林》HD中英双字幕
<2016-10-03 15:14:02,686> INFO/dytt_spider/printHomePageUrls, Line:161: Index Lastest movies: Url:/html/gndy/jddy/20160921/52009.html Title:2016年惊悚《悬案密码/信仰的阴谋》BD中英双字幕
<2016-10-03 15:14:02,686> INFO/dytt_spider/getHomePageMovieDetail, Line:180: http://www.ygdy8.net/html/gndy/jddy/20160930/52080.html
<2016-10-03 15:14:02,746> INFO/dytt_spider/getHomePageMovieDetail, Line:180: http://www.ygdy8.net/html/gndy/jddy/20160930/52079.html
<2016-10-03 15:14:02,818> INFO/dytt_spider/getHomePageMovieDetail, Line:180: http://www.ygdy8.net/html/gndy/jddy/20160929/52072.html
<2016-10-03 15:14:02,877> INFO/dytt_spider/getHomePageMovieDetail, Line:180: http://www.ygdy8.net/html/gndy/jddy/20160929/52071.html
<2016-10-03 15:14:02,933> INFO/dytt_spider/getHomePageMovieDetail, Line:180: http://www.ygdy8.net/html/gndy/jddy/20160928/52065.html
<2016-10-03 15:14:03,003> INFO/dytt_spider/getHomePageMovieDetail, Line:180: http://www.ygdy8.net/html/gndy/jddy/20160927/52059.html
<2016-10-03 15:14:03,006> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:14:03,134> ERROR/dytt_spider/getHomePageMovieDetail, Line:183: get url :http://www.ygdy8.net/html/gndy/jddy/20160927/52059.html failed
<2016-10-03 15:14:03,137> INFO/dytt_spider/getHomePageMovieDetail, Line:180: http://www.ygdy8.net/html/gndy/jddy/20160927/52058.html
<2016-10-03 15:14:03,186> INFO/dytt_spider/getHomePageMovieDetail, Line:180: http://www.ygdy8.net/html/gndy/jddy/20160926/52052.html
<2016-10-03 15:14:03,246> INFO/dytt_spider/getHomePageMovieDetail, Line:180: http://www.ygdy8.net/html/gndy/jddy/20160926/52051.html
<2016-10-03 15:14:03,295> INFO/dytt_spider/getHomePageMovieDetail, Line:180: http://www.ygdy8.net/html/gndy/jddy/20160926/52050.html
<2016-10-03 15:14:03,339> INFO/dytt_spider/getHomePageMovieDetail, Line:180: http://www.ygdy8.net/html/gndy/jddy/20160925/52042.html
<2016-10-03 15:14:03,384> INFO/dytt_spider/getHomePageMovieDetail, Line:180: http://www.ygdy8.net/html/gndy/jddy/20160923/52023.html
<2016-10-03 15:14:03,428> INFO/dytt_spider/getHomePageMovieDetail, Line:180: http://www.ygdy8.net/html/gndy/jddy/20160922/52017.html
<2016-10-03 15:14:03,492> INFO/dytt_spider/getHomePageMovieDetail, Line:180: http://www.ygdy8.net/html/gndy/jddy/20160921/52010.html
<2016-10-03 15:14:03,553> INFO/dytt_spider/getHomePageMovieDetail, Line:180: http://www.ygdy8.net/html/gndy/jddy/20160921/52009.html
<2016-10-03 15:14:03,700> ERROR/dytt_spider/getHomePageMovieDetail, Line:183: get url :http://www.ygdy8.net/html/gndy/jddy/20160921/52009.html failed
<2016-10-03 15:14:03,700> INFO/dytt_spider/print_all_movies_detail, Line:137: movie_list len :13
<2016-10-03 15:14:03,700> INFO/dytt_spider/print_all_movies_detail, Line:139: Title:2016年动作《美国迦顿》BD中英双字幕 ReleaseTime:发布时间：2016-09-30 majorPicUrl:http://pic.yupoo.com/st136386207/FRpQvDNX/uZJpF.jpg summaryPicUrl:http://image18.poco.cn/mypoco/myphoto/20160930/23/178343444201609302309434148739122358_003.jpg FtpURL:ftp://ygdy8:ygdy8@y219.dydytt.net:8161/[阳光电影www.ygdy8.com].美国迦顿.BD.720p.中英双字幕.rmvb
<2016-10-03 15:14:03,701> INFO/dytt_spider/print_all_movies_detail, Line:139: Title:2016年悬疑恐怖《诡新娘/鬼新娘》HD国语中字 ReleaseTime:发布时间：2016-09-30 majorPicUrl:http://image18.poco.cn/mypoco/myphoto/20160929/21/178343444201609292118161122819177158_001.jpg summaryPicUrl:http://image18.poco.cn/mypoco/myphoto/20160929/21/178343444201609292118161122819177158_003.jpg FtpURL:ftp://ygdy8:ygdy8@y153.dydytt.net:9128/[阳光电影www.ygdy8.com].诡新娘.HD.720p.国语中字.rmvb
<2016-10-03 15:14:03,703> INFO/dytt_spider/print_all_movies_detail, Line:139: Title:2016年爱情喜剧《我最好朋友的婚礼》HD国语中字 ReleaseTime:发布时间：2016-09-29 majorPicUrl:http://image18.poco.cn/mypoco/myphoto/20160929/21/178343444201609292118161122819177158_000.jpg summaryPicUrl:http://image18.poco.cn/mypoco/myphoto/20160929/21/178343444201609292118161122819177158_005.jpg FtpURL:ftp://ygdy8:ygdy8@y153.dydytt.net:8189/[阳光电影www.ygdy8.com].我最好朋友的婚礼.HD.720p.国语中字.rmvb
<2016-10-03 15:14:03,703> INFO/dytt_spider/print_all_movies_detail, Line:139: Title:2015年科幻《森林深处/进入森林》BD中英双字幕 ReleaseTime:发布时间：2016-09-29 majorPicUrl:http://pic.yupoo.com/hdarea/FSItZfkC/KpeVY.jpg" width="584" height="965 summaryPicUrl:http://image18.poco.cn/mypoco/myphoto/20160929/21/178343444201609292118161122819177158_004.jpg FtpURL:ftp://ygdy8:ygdy8@y153.dydytt.net:9127/[阳光电影www.ygdy8.com].森林深处.BD.720p.中英双字幕.rmvb
<2016-10-03 15:14:03,703> INFO/dytt_spider/print_all_movies_detail, Line:139: Title:2016年悬疑恐怖《安娜华特的离奇命运》BD中英双字幕 ReleaseTime:发布时间：2016-09-28 majorPicUrl:http://i4.buimg.com/567571/d641e18d115fbb45.jpg summaryPicUrl:http://image18.poco.cn/mypoco/myphoto/20160915/23/178343444201609152325571634281224392_008.jpg FtpURL:ftp://ygdy8:ygdy8@y219.dydytt.net:9189/[阳光电影www.ygdy8.com].安娜华特的离奇命运.BD.720p.中英双字幕.rmvb
<2016-10-03 15:14:03,703> INFO/dytt_spider/print_all_movies_detail, Line:139: Title:2016年悬疑惊悚《张震讲故事之合租屋》HD国语中字 ReleaseTime:发布时间：2016-09-27 majorPicUrl:http://image18.poco.cn/mypoco/myphoto/20160924/16/178343444201609241623193410982467129_001.jpg summaryPicUrl:http://image18.poco.cn/mypoco/myphoto/20160927/20/178343444201609272037093855499120263_000.jpg FtpURL:ftp://ygdy8:ygdy8@y153.dydytt.net:8187/[阳光电影www.ygdy8.com].张震讲故事之合租屋.HD.720p.国语中字.mkv
<2016-10-03 15:14:03,704> INFO/dytt_spider/print_all_movies_detail, Line:139: Title:2016年伍迪·艾伦执导喜剧《咖啡公社》BD中英双字幕 ReleaseTime:发布时间：2016-09-26 majorPicUrl:http://image18.poco.cn/mypoco/myphoto/20160926/16/178343444201609261607081361462535884_001.jpg summaryPicUrl:http://image18.poco.cn/mypoco/myphoto/20160926/16/178343444201609261607081361462535884_003.jpg FtpURL:ftp://ygdy8:ygdy8@y153.dydytt.net:8186/[阳光电影www.ygdy8.com].咖啡公社.BD.720p.中英双字幕.rmvb
<2016-10-03 15:14:03,704> INFO/dytt_spider/print_all_movies_detail, Line:139: Title:2016年恐怖《黑暗/米兰达街6号》BD中英双字幕 ReleaseTime:发布时间：2016-09-26 majorPicUrl:http://pic.yupoo.com/st136386207/FNxV6qvJ/D7Bi3.jpg" width="622" height="1503 summaryPicUrl:http://image18.poco.cn/mypoco/myphoto/20160926/16/178343444201609261607081361462535884_002.jpg FtpURL:ftp://ygdy8:ygdy8@y219.dydytt.net:9187/[阳光电影www.ygdy8.com].黑暗.BD.720p.中英双字幕.rmvb
<2016-10-03 15:14:03,706> INFO/dytt_spider/print_all_movies_detail, Line:139: Title:2016年爱情《爱情与友谊/情人与知己》BD中英双字幕 ReleaseTime:发布时间：2016-09-26 majorPicUrl:http://image18.poco.cn/mypoco/myphoto/20160926/16/178343444201609261607081361462535884_000.jpg summaryPicUrl:http://image18.poco.cn/mypoco/myphoto/20160926/16/178343444201609261607081361462535884_004.jpg FtpURL:ftp://ygdy8:ygdy8@y219.dydytt.net:8159/[阳光电影www.ygdy8.com].爱情与友谊.BD.720p.中英双字幕.rmvb
<2016-10-03 15:14:03,706> INFO/dytt_spider/print_all_movies_detail, Line:139: Title:2016年科幻动作《独立日：卷土重来》HD中英双字幕 ReleaseTime:发布时间：2016-09-25 majorPicUrl:http://image18.poco.cn/mypoco/myphoto/20160825/18/178343444201608251812092751987603105_000.jpg summaryPicUrl:http://image18.poco.cn/mypoco/myphoto/20160925/21/178343444201609252143203351574538343_002.jpg FtpURL:ftp://ygdy8:ygdy8@y219.dydytt.net:9186/[阳光电影www.ygdy8.com].独立日：卷土重来.HD.720p.中英双字幕.rmvb
<2016-10-03 15:14:03,707> INFO/dytt_spider/print_all_movies_detail, Line:139: Title:2016年冒险动作《终极硬汉》HD国语中字 ReleaseTime:发布时间：2016-09-23 majorPicUrl:http://image18.poco.cn/mypoco/myphoto/20160923/11/178343444201609231102513385502791302_000.jpg summaryPicUrl:http://image18.poco.cn/mypoco/myphoto/20160923/11/178343444201609231102513385502791302_001.jpg FtpURL:ftp://ygdy8:ygdy8@y153.dydytt.net:8184/[阳光电影www.ygdy8.com].终极硬汉.HD.720p.国语中字.rmvb
<2016-10-03 15:14:03,707> INFO/dytt_spider/print_all_movies_detail, Line:139: Title:2016年惠英红《幸运是我》HD国粤双语中字 ReleaseTime:发布时间：2016-09-22 majorPicUrl:http://image18.poco.cn/mypoco/myphoto/20160922/10/178343444201609221048272281012728486_002.jpg summaryPicUrl:http://image18.poco.cn/mypoco/myphoto/20160922/18/178343444201609221841234203229929609_000.jpg FtpURL:ftp://ygdy8:ygdy8@y219.dydytt.net:9183/[阳光电影www.ygdy8.com].幸运是我.HD.720p.国粤双语中字.mkv
<2016-10-03 15:14:03,707> INFO/dytt_spider/print_all_movies_detail, Line:139: Title:2016年动作《泰山归来：险战丛林》HD中英双字幕 ReleaseTime:发布时间：2016-09-21 majorPicUrl:http://image18.poco.cn/mypoco/myphoto/20160921/20/178343444201609212006402253816500138_000.jpg summaryPicUrl:http://image18.poco.cn/mypoco/myphoto/20160921/20/178343444201609212006402253816500138_002.jpg FtpURL:ftp://ygdy8:ygdy8@y153.dydytt.net:9125/[阳光电影www.ygdy8.com].泰山归来：险战丛林.HD.720p.中英双字幕.rmvb
<2016-10-03 15:14:03,835> INFO/dytt_spider/printHomePageUrls, Line:161: Index Lastest movies: Url:/html/gndy/jddy/20160930/52080.html Title:2016年动作《美国迦顿》BD中英双字幕
<2016-10-03 15:14:03,836> INFO/dytt_spider/printHomePageUrls, Line:161: Index Lastest movies: Url:/html/gndy/jddy/20160930/52079.html Title:2016年悬疑恐怖《诡新娘/鬼新娘》HD国语中字
<2016-10-03 15:14:03,836> INFO/dytt_spider/printHomePageUrls, Line:161: Index Lastest movies: Url:/html/gndy/jddy/20160929/52072.html Title:2016年爱情喜剧《我最好朋友的婚礼》HD国语中字
<2016-10-03 15:14:03,836> INFO/dytt_spider/printHomePageUrls, Line:161: Index Lastest movies: Url:/html/gndy/jddy/20160929/52071.html Title:2015年科幻《森林深处/进入森林》BD中英双字幕
<2016-10-03 15:14:03,838> INFO/dytt_spider/printHomePageUrls, Line:161: Index Lastest movies: Url:/html/gndy/jddy/20160928/52065.html Title:2016年悬疑恐怖《安娜华特的离奇命运》BD中英双字幕
<2016-10-03 15:14:03,838> INFO/dytt_spider/printHomePageUrls, Line:161: Index Lastest movies: Url:/html/gndy/jddy/20160927/52059.html Title:2015年奇幻动作《麦斯卡：黑暗孢子》BD中英双字幕
<2016-10-03 15:14:03,838> INFO/dytt_spider/printHomePageUrls, Line:161: Index Lastest movies: Url:/html/gndy/jddy/20160927/52058.html Title:2016年悬疑惊悚《张震讲故事之合租屋》HD国语中字
<2016-10-03 15:14:03,838> INFO/dytt_spider/printHomePageUrls, Line:161: Index Lastest movies: Url:/html/gndy/jddy/20160926/52052.html Title:2016年伍迪·艾伦执导喜剧《咖啡公社》BD中英双字幕
<2016-10-03 15:14:03,838> INFO/dytt_spider/printHomePageUrls, Line:161: Index Lastest movies: Url:/html/gndy/jddy/20160926/52051.html Title:2016年恐怖《黑暗/米兰达街6号》BD中英双字幕
<2016-10-03 15:14:03,839> INFO/dytt_spider/printHomePageUrls, Line:161: Index Lastest movies: Url:/html/gndy/jddy/20160926/52050.html Title:2016年爱情《爱情与友谊/情人与知己》BD中英双字幕
<2016-10-03 15:14:03,839> INFO/dytt_spider/printHomePageUrls, Line:161: Index Lastest movies: Url:/html/gndy/jddy/20160925/52042.html Title:2016年科幻动作《独立日：卷土重来》HD中英双字幕
<2016-10-03 15:14:03,841> INFO/dytt_spider/printHomePageUrls, Line:161: Index Lastest movies: Url:/html/gndy/jddy/20160923/52023.html Title:2016年冒险动作《终极硬汉》HD国语中字
<2016-10-03 15:14:03,841> INFO/dytt_spider/printHomePageUrls, Line:161: Index Lastest movies: Url:/html/gndy/jddy/20160922/52017.html Title:2016年惠英红《幸运是我》HD国粤双语中字
<2016-10-03 15:14:03,841> INFO/dytt_spider/printHomePageUrls, Line:161: Index Lastest movies: Url:/html/gndy/jddy/20160921/52010.html Title:2016年动作《泰山归来：险战丛林》HD中英双字幕
<2016-10-03 15:14:03,842> INFO/dytt_spider/printHomePageUrls, Line:161: Index Lastest movies: Url:/html/gndy/jddy/20160921/52009.html Title:2016年惊悚《悬案密码/信仰的阴谋》BD中英双字幕
<2016-10-03 15:14:03,842> INFO/dytt_spider/getHomePageMovieDetail, Line:180: http://www.ygdy8.net/html/gndy/jddy/20160930/52080.html
<2016-10-03 15:14:03,900> INFO/dytt_spider/getHomePageMovieDetail, Line:180: http://www.ygdy8.net/html/gndy/jddy/20160930/52079.html
<2016-10-03 15:14:03,959> INFO/dytt_spider/getHomePageMovieDetail, Line:180: http://www.ygdy8.net/html/gndy/jddy/20160929/52072.html
<2016-10-03 15:14:04,013> INFO/dytt_spider/getHomePageMovieDetail, Line:180: http://www.ygdy8.net/html/gndy/jddy/20160929/52071.html
<2016-10-03 15:14:04,096> INFO/dytt_spider/getHomePageMovieDetail, Line:180: http://www.ygdy8.net/html/gndy/jddy/20160928/52065.html
<2016-10-03 15:14:04,148> INFO/dytt_spider/getHomePageMovieDetail, Line:180: http://www.ygdy8.net/html/gndy/jddy/20160927/52059.html
<2016-10-03 15:14:04,288> ERROR/dytt_spider/getHomePageMovieDetail, Line:183: get url :http://www.ygdy8.net/html/gndy/jddy/20160927/52059.html failed
<2016-10-03 15:14:04,289> INFO/dytt_spider/getHomePageMovieDetail, Line:180: http://www.ygdy8.net/html/gndy/jddy/20160927/52058.html
<2016-10-03 15:14:04,384> INFO/dytt_spider/getHomePageMovieDetail, Line:180: http://www.ygdy8.net/html/gndy/jddy/20160926/52052.html
<2016-10-03 15:14:04,457> INFO/dytt_spider/getHomePageMovieDetail, Line:180: http://www.ygdy8.net/html/gndy/jddy/20160926/52051.html
<2016-10-03 15:14:04,505> INFO/dytt_spider/getHomePageMovieDetail, Line:180: http://www.ygdy8.net/html/gndy/jddy/20160926/52050.html
<2016-10-03 15:14:04,572> INFO/dytt_spider/getHomePageMovieDetail, Line:180: http://www.ygdy8.net/html/gndy/jddy/20160925/52042.html
<2016-10-03 15:14:04,642> INFO/dytt_spider/getHomePageMovieDetail, Line:180: http://www.ygdy8.net/html/gndy/jddy/20160923/52023.html
<2016-10-03 15:14:04,704> INFO/dytt_spider/getHomePageMovieDetail, Line:180: http://www.ygdy8.net/html/gndy/jddy/20160922/52017.html
<2016-10-03 15:14:04,763> INFO/dytt_spider/getHomePageMovieDetail, Line:180: http://www.ygdy8.net/html/gndy/jddy/20160921/52010.html
<2016-10-03 15:14:04,828> INFO/dytt_spider/getHomePageMovieDetail, Line:180: http://www.ygdy8.net/html/gndy/jddy/20160921/52009.html
<2016-10-03 15:14:05,007> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:14:05,092> ERROR/dytt_spider/getHomePageMovieDetail, Line:183: get url :http://www.ygdy8.net/html/gndy/jddy/20160921/52009.html failed
<2016-10-03 15:14:05,094> INFO/dytt_spider/print_all_movies_detail, Line:137: movie_list len :13
<2016-10-03 15:14:05,095> INFO/dytt_spider/print_all_movies_detail, Line:139: Title:2016年动作《美国迦顿》BD中英双字幕 ReleaseTime:发布时间：2016-09-30 majorPicUrl:http://pic.yupoo.com/st136386207/FRpQvDNX/uZJpF.jpg summaryPicUrl:http://image18.poco.cn/mypoco/myphoto/20160930/23/178343444201609302309434148739122358_003.jpg FtpURL:ftp://ygdy8:ygdy8@y219.dydytt.net:8161/[阳光电影www.ygdy8.com].美国迦顿.BD.720p.中英双字幕.rmvb
<2016-10-03 15:14:05,095> INFO/dytt_spider/print_all_movies_detail, Line:139: Title:2016年悬疑恐怖《诡新娘/鬼新娘》HD国语中字 ReleaseTime:发布时间：2016-09-30 majorPicUrl:http://image18.poco.cn/mypoco/myphoto/20160929/21/178343444201609292118161122819177158_001.jpg summaryPicUrl:http://image18.poco.cn/mypoco/myphoto/20160929/21/178343444201609292118161122819177158_003.jpg FtpURL:ftp://ygdy8:ygdy8@y153.dydytt.net:9128/[阳光电影www.ygdy8.com].诡新娘.HD.720p.国语中字.rmvb
<2016-10-03 15:14:05,096> INFO/dytt_spider/print_all_movies_detail, Line:139: Title:2016年爱情喜剧《我最好朋友的婚礼》HD国语中字 ReleaseTime:发布时间：2016-09-29 majorPicUrl:http://image18.poco.cn/mypoco/myphoto/20160929/21/178343444201609292118161122819177158_000.jpg summaryPicUrl:http://image18.poco.cn/mypoco/myphoto/20160929/21/178343444201609292118161122819177158_005.jpg FtpURL:ftp://ygdy8:ygdy8@y153.dydytt.net:8189/[阳光电影www.ygdy8.com].我最好朋友的婚礼.HD.720p.国语中字.rmvb
